city,temp,temp_max,temp_min,lon,lat
Montmeyran,0.74,2.05,-1.23,4.97473,44.833199
Montmirail,3.4,4.26,-0.63,3.53797,48.872139
Montmoreau-Saint-Cybard,0.1,5.15,-0.4,0.13333,45.400002
Montmorency,4.24,5.36,2.12,-0.31652,49.193958
Montmorillon,1.14,5.89,0.04,0.86667,46.433331
Montmorot,-0.51,4.39,-1.88,5.52284,46.675411
Montmurat,4.5,4.68,-1.75,2.20186,44.629478
Montmédy,3.75,4.75,2.74,5.36667,49.51667
Montmélian,1.04,5.81,-4.56,6.06667,45.5
Montoir-de-Bretagne,3.21,4.14,2.95,-2.15107,47.33012
Montoire-sur-le-Loir,1.83,2.24,1.17,0.8652500000000001,47.753159
Montois-la-Montagne,2.3,4.51,-0.14,6.02305,49.217522
Montoison,0.84,2.01,-1.17,4.94186,44.796921
Montoldre,1.05,2.78,-1.68,3.44847,46.333561
Montord,-0.24,2.64,-1.81,3.2307,46.293831
Montory,-0.56,3.62,-1.62,-0.8177200000000001,43.097439
Montournais,1.34,1.47,0.89,-0.7646400000000001,46.741909
Montpellier,-1.17,4.29,-1.29,3.87723,43.61092
Montpeloux,-4.8,-3.39,-6.28,3.91444,45.470871
Montpeyroux,-1.94,-0.8,-1.98,3.50542,43.6959
Montpezat-de-Quercy,5.51,5.51,0.66,1.4666700000000001,44.23333
Montpinçon,3.86,4.36,3.47,0.08072,48.95472
Montpon-Ménestérol,0.57,5.16,-4.01,0.16667,45.0
Montpont-en-Bresse,-0.06,2.17,-1.5,5.1645900000000005,46.556301
Montrabot,3.75,3.81,3.68,-0.8838400000000001,49.109459
Montrabé,1.98,6.3,0.45,1.51667,43.650002
Montredon-Labessonnié,0.4,3.64,-1.93,2.3273,43.7202
Montregard,-5.13,-3.18,-6.43,4.34671,45.158691
Montrem,4.46,4.64,-4.53,0.5902900000000001,45.134171
Montreuil,4.67,7.49,2.3,1.76667,50.466671
Montreuil-Bellay,2.17,2.98,0.36,-0.15209,47.131062
Montreuil-au-Houlme,3.0,3.0,3.0,-0.26344,48.686531
Montreuil-aux-Lions,3.06,4.4,1.44,3.19543,49.02124
Montreuil-en-Auge,4.29,4.88,3.85,0.06599000000000001,49.166489
Montreuil-le-Chétif,2.5,2.52,2.47,-0.0359,48.245739
Montreuil-le-Gast,2.67,4.78,1.71,-1.72498,48.246471
Montreuil-sous-Pérouse,2.64,3.37,1.87,-1.23333,48.150002
Montreuil-sur-Ille,3.08,5.01,1.95,-1.6688,48.30788
Montreux-Château,0.36,2.56,-3.55,7.0,47.616669
Montrevault,3.35,3.88,2.12,-1.04679,47.259651
Montrevel-en-Bresse,-0.03,2.96,-1.59,5.1234,46.336639
Montrichard,1.68,2.27,1.12,1.18653,47.343102
Montricoux,2.94,6.24,1.16,1.6194600000000001,44.07589
Montrodat,-3.97,-3.97,-3.97,3.32928,44.550381
Montrond-les-Bains,-0.08,2.04,-0.72,4.23187,45.650982
Montrottier,-1.13,0.55,-2.7,4.46627,45.79142
Montrouge,4.22,5.14,2.48,2.31394,48.8162
Montry,3.87,5.25,2.56,2.82914,48.88409
Montréal,2.04,6.58,-1.42,2.15,43.200001
Montréal-la-Cluse,-0.56,2.65,-3.56,5.5709,46.187099
Montréjeau,2.54,4.53,2.37,0.58333,43.083328
Monts,2.33,2.41,1.45,0.62473,47.277229
Monts-en-Bessin,3.51,3.99,3.51,-0.6036900000000001,49.11441
Montsalvy,-0.1,2.61,-4.3,2.50059,44.707161
Montsoult,4.06,4.83,2.16,2.31966,49.06942
Montsoué,0.41,7.35,-1.29,-0.50776,43.732819
Montsurvent,6.17,7.41,6.06,-1.49892,49.114769
Montségur-sur-Lauzon,1.81,3.37,-1.75,4.8599,44.3601
Montsûrs,3.06,3.14,2.67,-0.55,48.133331
Montusclat,-5.33,-5.32,-6.87,4.12256,45.013271
Montussan,2.1,5.32,-1.09,-0.41667000000000004,44.883331
Montuzet,1.93,1.93,-0.23,-0.62916,45.102852
Montvert,-2.99,3.31,-3.01,2.16029,44.99448
Montvicq,-1.43,-1.02,-3.34,2.82188,46.320042
Montviette,3.95,4.51,3.43,0.09623000000000001,48.99894
Montville,4.91,5.57,3.81,1.08333,49.549999
Montviron,4.91,5.0,3.3,-1.42032,48.737201999999996
Montélier,0.21,1.84,-1.36,5.03333,44.933331
Montélimar,1.87,3.83,-0.46,4.75,44.566669
Montéléger,0.76,2.28,-0.89,4.9337,44.853298
Montévrain,3.78,4.9,2.25,2.75,48.866669
Monétay-sur-Allier,0.47,2.71,-1.78,3.29971,46.381142
Monétay-sur-Loire,2.85,2.9,0.36,3.81649,46.430141
Monéteau,0.12,1.96,-0.16,3.58333,47.849998
Moon-sur-Elle,4.29,7.77,4.22,-1.04799,49.206661
Moosch,0.12,1.8,-1.97,7.05007,47.85968
Morainvilliers,4.04,4.92,2.25,1.93621,48.92902
Morancez,2.92,4.41,1.44,1.49388,48.400509
Morancé,1.75,2.84,0.08,4.7,45.900002
Morangis,4.04,5.08,2.39,2.33908,48.703831
Morannes,2.79,3.45,2.21,-0.41604,47.743641
Morbecque,6.69,7.6,4.95,2.5178700000000003,50.693649
Morbier,-1.5,0.87,-5.67,6.01532,46.53693
Morcenx,1.93,7.46,-1.35,-0.9137500000000001,44.035358
Mordelles,2.79,5.24,2.2,-1.84286,48.07571
Morestel,2.21,4.08,-0.73,5.47079,45.675999
Moret-sur-Loing,2.55,4.95,0.85,2.81713,48.372391
Moreuil,4.46,5.06,4.29,2.48273,49.77457
Morez,-1.1,1.02,-5.16,6.02589,46.525398
Morhange,1.44,4.62,-0.07,6.64179,48.922989
Moriat,-2.79,-2.67,-2.9,3.26667,45.400002
Morienval,3.71,5.07,2.43,2.92078,49.297699
Morigny-Champigny,3.63,4.88,1.51,2.18352,48.44685
Morizès,5.36,5.38,-3.79,-0.09049,44.612289
Morières-lès-Avignon,1.56,4.4,-2.84,4.9,43.933331
Morlaix,6.11,7.42,4.49,-3.83333,48.583328
Morlanne,0.28,7.0,-1.57,-0.5333300000000001,43.51667
Morlaàs,0.75,3.53,-2.49,-0.26667,43.349998
Mormant,2.49,4.66,1.86,2.89026,48.609009
Mormoiron,0.48,2.8,-4.24,5.17885,44.067829
Mornac,-0.01,-0.01,-0.66,0.26667,45.683331
Mornant,0.73,1.97,-0.89,4.6737,45.61898
Mornas,3.15,4.33,1.75,4.72902,44.200249
Morosaglia,0.76,3.98,-1.09,9.30694,42.436001
Morre,0.0,5.3,-4.11,6.07512,47.225948
Morsains,2.84,3.48,-0.65,3.53428,48.796791
Morsang-sur-Orge,4.21,5.31,2.48,2.35338,48.6618
Morsbach,3.75,5.09,0.21,6.87958,49.17086
Morschwiller-le-Bas,0.89,3.11,-1.05,7.26687,47.736092
Mortagne-au-Perche,2.31,2.31,2.31,0.55,48.51667
Mortagne-du-Nord,5.84,7.36,4.08,3.45352,50.503521
Mortagne-sur-Gironde,-0.16,-0.12,-0.2,-0.78702,45.481392
Mortagne-sur-Sèvre,2.29,3.37,1.01,-0.9500000000000001,47.0
Mortain,2.99,2.99,2.99,-0.9405500000000001,48.64782
Mortcerf,3.21,4.62,2.17,2.91692,48.788792
Morteau,-1.25,0.98,-5.28,6.60716,47.057838
Morteaux-Coulibœuf,4.29,5.02,4.14,-0.06667000000000001,48.933331
Mortrée,2.17,2.17,2.17,0.08333,48.633331
Morvillars,0.81,2.56,-1.08,6.9343900000000005,47.54874
Morzine,-3.71,1.03,-6.68,6.70664,46.181492
Moréac,3.67,5.45,2.83,-2.8166700000000002,47.916672
Morée,1.52,3.2,0.97,1.23333,47.900002
Mosles,4.37,7.69,4.25,-0.8192800000000001,49.30822
Mossay,0.76,1.81,0.66,1.4032,47.183022
Mouans-Sartoux,7.71,10.48,6.18,6.97312,43.622238
Mouchamps,2.0,3.51,1.36,-1.06179,46.781311
Mouchard,0.28,4.2,-2.04,5.79626,46.972591
Mouchin,5.88,7.23,4.77,3.29627,50.516392
Mouen,4.01,4.51,3.97,-0.48366000000000003,49.146961
Mougins,7.39,10.2,5.88,7.00434,43.598728
Mougon,1.46,1.51,0.19,-0.2866,46.295609
Mouguerre,4.31,9.51,2.81,-1.41824,43.467949
Mouilleron-en-Pareds,1.77,1.9,1.36,-0.8494,46.6763
Mouilleron-le-Captif,2.16,3.71,1.6,-1.45462,46.718979
Moulay,2.89,2.92,2.86,-0.62734,48.272449
Mouleydier,-0.36,5.26,-3.95,0.5975900000000001,44.855721
Mouliets-et-Villemartin,-2.3,5.44,-3.73,-0.01667,44.833328
Mouliherne,2.14,2.88,1.44,0.017070000000000002,47.466572
Moulines,2.7,2.73,2.66,-1.03166,48.545059
Moulins,-0.46,3.1,-6.34,3.33333,46.566669
Moulins-Engilbert,0.78,3.08,-6.52,3.8108400000000002,46.988209
Moulins-lès-Metz,1.96,5.17,0.56,6.1,49.099998
Moulins-sur-Orne,3.42,3.9,3.41,-0.07259,48.758018
Moulins-sur-Ouanne,-0.81,-0.79,-0.83,3.3370100000000003,47.707291
Moulis-en-Médoc,2.19,2.2,-0.98,-0.7666700000000001,45.066669
Moult,4.43,5.18,4.29,-0.16472,49.114941
Mourens,4.11,5.03,-4.31,-0.20927,44.648701
Mourenx,0.69,7.24,-1.33,-0.6000000000000001,43.383331
Mouret,-5.74,-5.74,-5.74,2.9363,45.1786
Moureuille,-2.94,-2.51,-3.62,2.90624,46.166981
Mouriès,0.63,7.51,-2.74,4.86667,43.683331
Mourjou,3.62,4.34,-2.33,2.33,44.691391
Mourmelon-le-Grand,1.31,5.12,-0.18,4.3642,49.132561
Mourmelon-le-Petit,1.33,5.21,-0.1,4.31341,49.130428
Mouroux,3.2,4.89,2.24,3.03879,48.822632
Mours,4.64,5.4,2.69,2.26761,49.130772
Mours-Saint-Eusèbe,0.26,1.56,-1.07,5.05,45.066669
Mouscardès,1.04,7.33,-1.33,-0.87948,43.58604
Moussac,3.82,4.1,-1.53,4.2264800000000005,43.98119
Moussan,0.46,3.95,-0.23,2.95,43.230911
Moussy-le-Neuf,3.84,4.9,2.25,2.60252,49.06427
Moussy-le-Vieux,3.9,5.02,2.28,2.62493,49.047119
Moustey,-0.31,5.17,-1.2,-0.7608400000000001,44.359051
Moustoir-Ac,3.85,5.69,2.95,-2.83481,47.85461
Mouthiers-sur-Boëme,0.09,0.09,-0.56,0.11667000000000001,45.549999
Moutier-Malcard,-1.8,-0.38,-2.1,1.94529,46.393768
Moutiers,2.68,4.88,0.29,6.53333,45.48333
Moutiers-au-Perche,2.43,3.6,2.33,0.8460700000000001,48.477081
Moutiers-les-Mauxfaits,2.36,2.36,1.91,-1.41667,46.48333
Mouvaux,6.32,7.03,5.05,3.13429,50.69944
Mouxy,2.58,5.52,-1.82,5.93538,45.68399
Mouy,4.55,5.34,3.86,2.31954,49.31535
Mouzeil,3.43,3.92,2.14,-1.34786,47.44738
Mouzeuil-Saint-Martin,2.16,2.46,1.92,-0.9838,46.466099
Mouzillon,3.54,3.98,2.29,-1.2819,47.140961
Mouzon,4.05,4.43,3.01,5.07569,49.607059
Moyaux,4.03,4.47,3.22,0.35603,49.19511
Moye,1.44,2.33,-1.22,5.91435,45.87912
Moyenmoutier,0.82,1.26,-0.88,6.90047,48.3773
Moyeuvre-Grande,2.66,5.1,0.25,6.04754,49.251652
Moyon,3.95,3.95,3.95,-1.11863,49.00045
Moyrazès,-3.25,1.53,-4.0,2.43333,44.333328
Mozac,-2.22,-1.14,-2.23,3.09095,45.891659
Mozé-sur-Louet,1.54,2.91,1.39,-0.55,47.349998
Moëlan-sur-Mer,4.5,5.97,3.53,-3.63333,47.816669
Moûtiers,1.78,10.2,-5.88,6.53333,45.48333
Mugron,1.3,7.38,-1.19,-0.7517800000000001,43.749519
Muides-sur-Loire,1.36,2.28,1.02,1.5269400000000002,47.669579
Muizon,1.02,4.78,-0.01,3.8908300000000002,49.275002
Mulhouse,0.95,2.75,-0.9,7.33333,47.75
Mulsanne,2.1,2.89,1.44,0.24938000000000002,47.91172
Munchhouse,0.92,2.89,-0.75,7.45168,47.867802
Mundolsheim,1.31,3.55,-1.48,7.71378,48.642151
Muneville-sur-Mer,5.89,6.31,3.43,-1.49096,48.934399
Munster,-0.25,1.22,-3.66,7.13338,48.04089
Mur-de-Sologne,0.86,2.04,0.79,1.60832,47.412392
Murat,-4.64,0.42,-5.88,2.86665,45.107971
Murat-le-Quaire,-6.42,-6.03,-6.62,2.73442,45.597221
Muret,5.75,6.09,5.33,1.35,43.466671
Murol,-5.41,-5.37,-5.45,2.94224,45.57346
Muron,2.05,2.52,0.06,-0.82867,46.034439
Murviel-lès-Montpellier,-1.72,3.75,-1.83,3.7376,43.604099
Mus,2.17,4.38,-1.3,4.20257,43.739189
Mussidan,4.21,4.23,-4.08,0.3629,45.035419
Mussig,0.83,3.19,-1.66,7.51963,48.229931
Mussy-sur-Seine,1.23,1.23,0.47,4.49743,47.977909
Mutrécy,3.97,4.44,3.93,-0.42024000000000006,49.065182
Muttersholtz,0.77,3.21,-1.64,7.53197,48.266392
Mutzig,1.04,2.85,-1.99,7.45594,48.539742
Muzillac,3.75,6.19,2.82,-2.48041,47.554508
Mâcon,1.06,3.44,-0.93,4.83333,46.299999
Mèze,0.57,1.97,-1.03,3.6053,43.4268
Méallet,-3.41,1.77,-3.41,2.43012,45.25568
Médrac,2.16,2.16,-1.0,-0.7517,45.082329
Mées,3.15,7.9,-0.71,-1.1,43.700001
Méharin,3.04,7.22,-0.64,-1.14521,43.333271
Ménesplet,0.77,4.97,-3.85,0.11667000000000001,45.01667
Ménestérol,4.38,4.38,-3.88,0.16667,45.01667
Ménigoute,0.91,1.75,-0.29,-0.05786,46.49744
Ménil-Erreux,2.19,2.21,2.17,0.19037,48.509121
Ménil-Froger,3.83,3.89,3.28,0.26997000000000004,48.730919
Ménil-Gondouin,3.04,3.08,2.99,-0.29355000000000003,48.753639
Ménil-Hermei,3.45,3.99,3.38,-0.32555,48.825871
Ménil-Hubert-en-Exmes,3.69,3.76,2.76,0.23071000000000003,48.81501
Ménil-Hubert-sur-Orne,3.63,3.65,3.62,-0.4106,48.85239
Ménil-Jean,3.11,3.13,3.09,-0.22429000000000002,48.739471
Ménil-Vin,3.55,4.12,3.45,-0.31674,48.844742
Méné Guen,4.31,5.86,3.49,-3.4416,47.779961
Ménétrol,-2.0,-0.01,-2.03,3.13333,45.866669
Méracq,-0.04,4.01,-2.01,-0.38333,43.51667
Mérignac,2.09,2.16,-1.06,-0.6333300000000001,44.833328
Méritein,0.36,7.14,-1.47,-0.76378,43.334641
Méry-Corbon,4.58,5.27,4.38,-0.08266000000000001,49.135509
Mésangy,-2.72,1.91,-6.28,3.02,46.72924
Mézin,2.72,7.08,-1.46,0.26667,44.049999
Méziré,1.0,3.37,-1.14,6.91972,47.531109
Mézos,3.34,7.79,-1.03,-1.16381,44.076
Mûr-de-Bretagne,4.35,5.58,2.77,-2.98333,48.200001
Mûrs-Erigné,1.8,3.18,1.73,-0.55,47.400002
Nadaillat,-5.65,-5.46,-5.65,3.03317,45.690128
Nades,-3.49,-1.86,-4.17,2.96939,46.159199
Naftel,4.68,4.68,4.68,-1.13241,48.609928
Nages-et-Solorgues,2.51,4.23,-1.56,4.23027,43.7901
Nailloux,2.07,5.18,-0.37,1.62302,43.357182
Naintré,1.32,1.8,0.32,0.48333000000000004,46.76667
Naizin,3.52,5.71,2.9,-2.83287,47.989929
Nalliers,2.3,2.54,2.03,-1.02774,46.470711
Nancray,0.57,3.0,-3.95,6.18283,47.245361
Nancy,1.71,2.85,0.01,6.2,48.683331
Nandy,3.38,5.08,2.03,2.56292,48.583012
Nangis,2.25,4.57,1.75,3.01306,48.555351
Nangy,1.38,3.08,-2.69,6.30624,46.154572
Nans-les-Pins,5.73,8.52,-5.27,5.7834,43.37035
Nanterre,4.37,5.29,2.45,2.20675,48.891979
Nantes,3.73,4.06,2.46,-1.55336,47.217251
Nanteuil,1.44,2.03,-0.16,-0.17462000000000003,46.41172
Nanteuil-en-Vallée,0.06,1.88,-0.7,0.31667,46.0
Nanteuil-le-Haudouin,3.65,4.97,2.09,2.81142,49.14082
Nanteuil-lès-Meaux,3.43,5.19,1.97,2.9,48.933331
Nantiat,4.53,4.62,4.43,1.1730800000000001,46.009102
Nantua,-0.7,1.76,-4.04,5.61667,46.150002
Naours,4.43,5.4,4.06,2.27691,50.036819
Narbonne,0.26,4.16,0.01,3.0,43.183331
Narcastet,-0.21,3.99,-0.21,-0.31667,43.25
Nargis,0.37,2.27,0.03,2.75597,48.111061
Narrosse,2.18,7.86,-0.84,-1.00742,43.703812
Nassandres,4.58,5.4,3.67,0.73597,49.12632
Nassiet,0.63,7.25,-1.37,-0.67762,43.600121
Nassigny,-0.67,0.0,-6.28,2.60647,46.497341
Natzwiller,-1.5,0.37,-4.86,7.26041,48.43541
Naucelle,-1.03,3.04,-2.51,2.3431,44.198101
Naucelles,-2.08,2.02,-3.79,2.41889,44.957821
Naujac-sur-Mer,2.17,2.18,2.17,-1.02469,45.2542
Naujan-et-Postiac,2.44,5.66,-4.08,-0.18062,44.78912
Naussannes,-1.59,5.12,-4.62,0.72616,44.755959
Navailles-Angos,0.46,3.88,-2.14,-0.33333,43.416672
Navarrenx,0.39,7.12,-1.45,-0.7592700000000001,43.32135
Naveil,1.69,2.28,1.1,1.03222,47.795761
Navenne,-2.27,1.62,-3.59,6.16176,47.60873
Naves,-1.62,-0.54,-1.68,1.76708,45.31395
Nay,5.4,7.86,-0.84,-0.26667,43.183331
Nazelles-Négron,2.0,2.16,0.89,0.9539000000000001,47.432701
Neaufles-Saint-Martin,4.52,5.19,3.88,1.72794,49.276501
Neauphe-sur-Dive,4.0,4.51,3.62,0.09620000000000001,48.8493
Neauphle-le-Château,3.54,4.53,1.45,1.9,48.816669
Nemours,1.65,4.97,0.16,2.69078,48.275108
Nercillac,0.06,0.71,0.06,-0.25,45.716671
Nersac,0.6,0.6,-0.06,0.05,45.633331
Neschers,-2.82,-2.67,-2.97,3.16276,45.589649
Nesle,4.29,4.55,4.14,2.91133,49.758881
Nesles,5.77,7.85,5.49,1.6564100000000002,50.625881
Nesles-la-Montagne,3.29,4.38,-0.28,3.42607,49.019642
Nesles-la-Vallée,4.42,5.3,2.84,2.18333,49.133331
Nesmy,2.1,3.76,1.68,-1.40074,46.590778
Neuf-Berquin,6.62,7.69,4.93,2.67213,50.660648
Neuf-Brisach,0.88,3.05,-0.6,7.52795,48.01783
Neufchef,2.37,4.24,-0.85,6.02341,49.31514
Neufchâteau,1.66,4.05,0.4,5.7,48.349998
Neufchâtel-Hardelot,5.77,7.81,5.52,1.63333,50.616669
Neufchâtel-en-Bray,4.64,5.32,3.54,1.45,49.73333
Neuffons,3.19,5.78,-4.15,0.0103,44.652809
Neufgrange,3.71,4.73,0.14,7.05806,49.076019
Neufmanil,3.0,4.1,1.24,4.79673,49.810959
Neufmoutiers-en-Brie,3.37,4.85,2.01,2.83156,48.768822
Neuilly-Plaisance,4.06,5.23,2.16,2.5060000000000002,48.863419
Neuilly-Saint-Front,3.22,4.46,1.62,3.26393,49.17012
Neuilly-en-Thelle,3.96,4.84,2.51,2.28525,49.224461
Neuilly-le-Bisson,2.34,2.34,2.34,0.23263000000000003,48.499691
Neuilly-le-Malherbe,3.83,4.29,3.82,-0.5373800000000001,49.09766
Neuilly-le-Réal,1.47,2.96,-6.48,3.4325,46.464298
Neuilly-lès-Dijon,1.84,1.99,0.42,5.1,47.283329
Neuilly-sous-Clermont,4.0,5.03,3.44,2.4103,49.344372
Neuilly-sur-Marne,4.16,5.34,2.3,2.54903,48.853729
Neuilly-sur-Seine,4.37,5.32,2.49,2.26667,48.883331
Neuillé-Pont-Pierre,1.8,2.58,1.47,0.55,47.549999
Neulise,-1.1,0.99,-2.06,4.18094,45.90279
Neulliac,4.07,5.7,2.88,-2.9828900000000003,48.128361
Neung-sur-Beuvron,1.05,2.16,0.08,1.8051400000000002,47.534859
Neuvecelle,-0.28,2.84,-3.3,6.61257,46.39502
Neuves-Maisons,1.72,2.67,0.08,6.10698,48.620289
Neuvic,1.04,4.14,-3.12,2.28333,45.383331
Neuvic-Entier,5.06,5.15,4.97,1.6130300000000002,45.722061
Neuville-Saint-Rémy,4.98,6.79,4.12,3.23333,50.183331
Neuville-Saint-Vaast,5.17,6.65,3.93,2.76261,50.357559
Neuville-aux-Bois,1.38,3.85,-0.14,2.05372,48.06813
Neuville-de-Poitou,0.8,1.82,-0.03,0.25,46.683331
Neuville-en-Ferrain,6.51,7.13,5.77,3.1567600000000002,50.74839
Neuville-les-Dames,1.0,2.09,-1.39,5.00399,46.162281
Neuville-près-Sées,4.12,4.12,4.12,0.22529000000000002,48.647839
Neuville-sur-Ain,0.76,4.0,-1.81,5.37764,46.080742
Neuville-sur-Escaut,5.36,6.85,3.93,3.35,50.299999
Neuville-sur-Oise,4.24,5.29,2.26,2.0666700000000002,49.01667
Neuville-sur-Sarthe,1.92,3.31,1.89,0.19264,48.076149
Neuville-sur-Saône,1.69,2.23,0.1,4.85,45.866669
Neuville-sur-Touques,4.0,4.11,3.22,0.28298,48.858139
Neuvy,-0.89,3.01,-5.46,3.2899,46.560371
Neuvy-Pailloux,0.98,1.04,-2.04,1.86152,46.884861
Neuvy-Saint-Sépulchre,0.79,0.8,-2.27,1.8166700000000002,46.599998
Neuvy-Sautour,-0.21,-0.1,-0.44,3.79472,48.041901
Neuvy-au-Houlme,3.19,3.66,3.19,-0.19956000000000002,48.817032
Neuvy-le-Roi,1.75,2.59,1.48,0.59472,47.603859
Neuvy-sur-Barangeon,-0.16,1.38,-0.87,2.25343,47.314949
Neuvy-sur-Loire,0.01,2.4,-1.97,2.88333,47.523232
Neuvéglise,-3.99,0.19,-3.99,2.98333,44.933331
Neuwiller-lès-Saverne,2.68,5.35,1.34,7.40418,48.824551
Nevers,-3.13,2.03,-5.16,3.159,46.989559
Nevez,4.37,6.01,4.05,-3.79225,47.819241
Nevoy,0.43,1.84,-0.38,2.57791,47.715912
Nexon,5.39,5.45,5.34,1.18555,45.679619
Neydens,1.01,2.36,-3.27,6.10436,46.12162
Nice,8.34,11.11,2.88,7.26608,43.703129
Nicole,2.86,7.13,-3.08,0.33935000000000004,44.32354
Nicorps,6.06,7.39,4.73,-1.42127,49.026249
Niderviller,2.25,5.06,-0.09,7.10627,48.71294
Niederbronn-les-Bains,2.88,5.5,1.48,7.64271,48.951649
Niederhaslach,0.98,2.59,-2.25,7.34282,48.542641
Niederhausbergen,1.21,3.49,-1.54,7.7021,48.624001
Niedernai,1.17,3.24,-1.25,7.51487,48.45134
Niederschaeffolsheim,1.63,3.89,-1.39,7.73874,48.771961
Niedersteinbach,2.67,5.22,0.93,7.71232,49.0303
Nieppe,6.58,7.68,4.92,2.83506,50.70425
Nieul,5.61,5.62,5.59,1.17494,45.926682
Nieul-le-Dolent,2.1,3.75,1.66,-1.50808,46.573792
Nieul-lès-Saintes,-0.15,1.84,-0.19,-0.73333,45.76667
Nieul-sur-Mer,2.0,2.49,1.98,-1.16449,46.20583
Niherne,1.18,1.18,0.71,1.56384,46.827679
Nilvange,2.69,5.2,-0.88,6.05483,49.339951
Niort,2.03,2.44,0.58,-0.46667000000000003,46.316669
Nissan-lez-Enserune,-1.2,3.97,-1.25,3.12705,43.289619
Nivillac,3.49,6.08,2.25,-2.2829800000000002,47.53371
Nivolas-Vermelle,0.28,3.41,-1.46,5.30682,45.55518
Nizerolles,-0.9,1.51,-3.01,3.63823,46.098141
Niévroz,2.0,2.39,0.31,5.0642,45.826199
Noaillan,4.9,5.83,-1.86,-0.3664,44.480572
Noailles,3.71,5.03,2.95,2.20024,49.328659
Noalhat,-1.55,2.65,-1.81,3.45634,45.91666
Nogaro,2.1,6.67,-2.31,-0.03293,43.75856
Nogent,0.43,0.45,0.42,5.35,48.033329
Nogent-le-Bas,0.94,0.96,0.94,5.33323,48.019741
Nogent-le-Phaye,3.2,4.44,1.88,1.5777700000000001,48.445278
Nogent-le-Roi,3.78,4.99,2.58,1.52933,48.64785
Nogent-le-Rotrou,2.79,2.79,0.64,0.83333,48.316669
Nogent-sur-Marne,3.85,5.29,2.1,2.48333,48.833328
Nogent-sur-Oise,4.13,5.41,3.14,2.47074,49.27158
Nogent-sur-Seine,2.42,4.75,0.13,3.5,48.48333
Nogent-sur-Vernisson,0.24,1.53,-0.23,2.74266,47.846030999999996
Nogentel,3.41,4.77,0.11,3.4025,49.017502
Nohanent,-2.89,-1.8,-2.91,3.05658,45.810032
Nohic,6.47,6.77,3.87,1.43741,43.889702
Noidans-lès-Vesoul,-1.17,1.78,-1.79,6.13333,47.616669
Nointot,4.47,4.72,3.99,0.47674000000000005,49.598221
Noirmoutier-en-l'Île,3.29,4.16,2.99,-2.27374,46.99733
Noirpalu,4.45,4.45,2.93,-1.32988,48.79166
Noirétable,-3.41,-0.04,-4.56,3.76667,45.816669
Noiseau,3.39,5.06,1.76,2.54892,48.77589
Noisiel,3.49,5.17,1.94,2.62435,48.848679
Noisy-le-Grand,3.57,5.12,1.92,2.56266,48.849789
Noisy-le-Roi,3.4,4.64,1.38,2.06345,48.844452
Noisy-le-Sec,3.79,5.19,1.96,2.46451,48.891479
Noisy-sur-École,3.08,4.85,1.17,2.5,48.366669
Noizay,2.13,2.34,1.16,0.8920100000000001,47.421879
Nolay,0.5,1.3,-2.0,4.63405,46.952019
Nolhac,-3.65,-3.65,-3.65,3.81968,45.10725
Nomain,5.79,7.04,4.13,3.24991,50.498569
Nomdieu,4.64,6.85,2.7,0.47486000000000006,44.095181
Nomeny,1.25,5.55,0.33,6.23333,48.900002
Nomexy,1.16,2.27,-3.36,6.38572,48.307411
Nommay,1.06,3.56,-1.18,6.84219,47.5378
Nompatelize,0.72,0.93,-0.26,6.85194,48.3255
Nonancourt,4.0,4.65,2.96,1.19799,48.770859
Nonant-le-Pin,4.06,4.07,4.05,0.22026,48.706219
Nonette,-2.93,-2.93,-2.93,3.2811,45.478062
Nontron,-0.38,5.99,-0.82,0.6666700000000001,45.533329
Nordhouse,0.96,3.33,-1.18,7.67326,48.44833
Normanville,4.5,5.23,4.17,1.15916,49.078678
Norolles,4.23,4.76,3.28,0.24312000000000003,49.199299
Noron-l'Abbaye,3.23,3.72,3.21,-0.24992000000000003,48.894501
Noron-la-Poterie,4.05,7.55,3.97,-0.77471,49.22662
Norrent-Fontes,6.48,7.62,4.4,2.4,50.583328
Norrey-en-Auge,4.11,5.03,3.88,-0.014810000000000002,48.912811
Norroy-lès-Pont-à-Mousson,1.22,4.55,0.02,6.03333,48.933331
Nort-sur-Erdre,3.63,4.14,1.79,-1.4983300000000002,47.438808
Nortkerque,7.2,8.1,5.8,2.02464,50.875191
Nostang,4.73,6.19,3.77,-3.18638,47.748699
Notre-Dame-d'Estrées,4.65,5.31,4.18,0.012280000000000001,49.14217
Notre-Dame-de-Bondeville,4.95,5.36,3.97,1.05,49.48333
Notre-Dame-de-Cenilly,3.65,5.88,3.63,-1.25797,48.995361
Notre-Dame-de-Fresnay,4.35,5.13,4.01,0.042710000000000005,48.962650000000004
Notre-Dame-de-Gravenchon,5.15,5.47,4.76,0.57188,49.489399
Notre-Dame-de-Livaye,4.64,5.31,4.16,0.039900000000000005,49.11544
Notre-Dame-de-Monts,3.41,4.16,2.55,-2.1310000000000002,46.831001
Notre-Dame-de-Mésage,0.33,6.21,-5.25,5.76667,45.066669
Notre-Dame-de-Riez,3.01,4.16,2.55,-1.90857,46.74445
Notre-Dame-de-Sanilhac,3.51,3.51,-3.75,0.71157,45.12122
Notre-Dame-des-Landes,3.29,3.88,1.47,-1.70904,47.380482
Notre-Dame-du-Rocher,3.54,3.57,3.5,-0.40736000000000006,48.797199
